trade_date,source_us_trade_date,us_risk_on,us_tech_strong,us_smallcap_strong,vix_stress,spy_return_20d,qqq_return_20d,iwm_return_20d,vix_return_20d,qqq_spy_relative_20d,iwm_spy_relative_20d
20260225,20260224,0,0,1,0,-0.007766373623200984,-0.028123301250279842,-0.0024623077505873114,0.07226194956718102,-0.020516264603340884,0.005345581656995391
20260226,20260225,0,0,1,0,-0.0033645343570720687,-0.022895441509673153,-0.0005666150417408256,0.01633259094283579,-0.019596841398777487,0.0028073647906221577
20260227,20260226,0,0,1,0,-0.0088004371458974,-0.03786993461987942,0.010216483099126483,0.03163379233345731,-0.029327593113820716,0.01918576334947697
20260302,20260227,0,0,1,0,-0.011598755114978876,-0.035174681855011714,-0.007442001746592153,0.06132941608520004,-0.023852587056155783,0.0042055323077525575
20260303,20260302,0,0,1,0,-0.008078384901079594,-0.022158972132439225,0.016021567494704403,0.06400000000000006,-0.014195262021742927,0.02429622666643949
20260304,20260303,0,0,1,1,-0.02168504910772051,-0.039224454594818936,-0.01121366999771145,0.16692189892802456,-0.017928178927554383,0.010703484701382271
20260305,20260304,0,0,1,0,-0.006381158180209678,-0.009358982676961003,-0.0038815739401780736,0.08067473414008064,-0.002996948499182639,0.0025156369171237536
20260306,20260305,0,1,0,1,-0.007111732901966095,0.005216673545191952,-0.014432673115307826,0.13453887884267646,0.012416710777730211,-0.007373377706173301
20260309,20260306,0,1,0,1,-0.007732947669785384,0.004555884963904688,-0.01930969784622616,0.21533219761499156,0.012384602113746812,-0.011666970246824282
20260310,20260309,0,1,0,1,-0.017882482407112432,-0.0031001394242597957,-0.04301562146253102,0.16871832005792897,0.015051501188048544,-0.025590765468697096
20260311,20260310,0,1,0,1,-0.02416600619641196,-0.010662195598385327,-0.05065947242206226,0.2672932330827067,0.013838225234798163,-0.02714956272673441
20260312,20260311,0,1,0,1,-0.02281396289660742,-0.006181824128738911,-0.050007514277126686,0.18733897681266098,0.017020442511817002,-0.02782842810681907
20260313,20260312,0,1,0,1,-0.03742990924330902,-0.02585180473324533,-0.06620117003208148,0.2702802359882006,0.012028323569623911,-0.029890042361647717
20260316,20260313,0,1,0,1,-0.027859732558310202,-0.011521044219499177,-0.04989596979271027,0.219173324070858,0.016806924767974518,-0.022667754821422137
20260317,20260316,0,1,0,1,-0.018657865786578687,-0.0025584795321637044,-0.053392150897474844,0.10974358974358966,0.016405477450857964,-0.035394674191521314
20260318,20260317,0,1,0,1,-0.017661272607454093,0.003342757359055426,-0.0493841240875913,0.13158825610187463,0.021381657243893182,-0.03229319031770239
20260319,20260318,0,1,0,1,-0.03622375380669984,-0.017976526519090763,-0.06807076025607028,0.227176220806794,0.01893305355852193,-0.033043983575190894
20260320,20260319,0,1,0,1,-0.03605656848994865,-0.01731651946244228,-0.06413454270597141,0.1652864044168394,0.01944102570225459,-0.029128238544078755
20260323,20260320,0,1,0,1,-0.05926635046342621,-0.04393817447151005,-0.08461509391179478,0.2678886147338737,0.016293853206449382,-0.026945717803180447
20260324,20260323,0,1,0,1,-0.03958147100631604,-0.022297600638499504,-0.05005950324388664,0.16610054347826075,0.017996185877344972,-0.010909860567298035
20260325,20260324,0,1,0,1,-0.049712664581363364,-0.03930116636780889,-0.055253863972961614,0.22885222885222878,0.010956158022423557,-0.005831077806753404
20260326,20260325,0,1,1,1,-0.05241289764120305,-0.046798988129986174,-0.04822737924257314,0.2509130752373996,0.005924425836149938,0.004417027614887381
20260327,20260326,0,1,0,1,-0.06413753082837648,-0.058187249688136156,-0.06973946388961993,0.32106782106782106,0.006358072191427144,-0.005985850748136179
20260330,20260327,0,1,1,1,-0.07565707954926448,-0.07362215745360523,-0.07004322711449462,0.36366782006920406,0.0022014796139369075,0.006073343897124772
20260331,20260330,0,0,0,1,-0.07927095777849003,-0.08191221694157125,-0.09173268640309307,0.33834586466165395,-0.0028686606395172953,-0.013534631854921986
